attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
75.0,51.0,1343352.0,101703.0,105097.0,14486.0,24727.0,13269.0,8401.100512149056,4159.4512932636635
57.0,64.0,23796.0,9072.0,35069.0,29858.0,7174.0,1812.0,2300.7485037518327,1694.6111063873
51.0,67.0,6018.0,13165.0,17151.0,18745.0,3793.0,1290.0,1522.216673483902,1015.5587290255496
47.0,57.0,200589.0,18252.0,4450.0,3039.0,7270.0,3970.0,2083.4516580914983,1335.7209733382997
27.0,44.0,29821.0,80546.0,12962.0,3244.0,3175.0,1263.0,986.5365354218239,579.7689575276958
44.0,30.0,177943.0,18945.0,15472.0,13095.0,14880.0,4236.0,4038.085120197558,3055.082429517111
61.0,20.0,77970.0,14315.0,4462.0,5285.0,3711.0,2372.0,2122.7966252157007,1537.8406845193656
40.0,23.0,225377.0,39502.0,10809.0,5441.0,3185.0,1602.0,1284.788474998609,885.9613168568338
47.0,34.0,1969424.0,327113.0,113008.0,97071.0,16679.0,12674.0,5083.571659779316,3539.630235830083
29.0,24.0,139496.0,47843.0,9578.0,1919.0,1014.0,1328.0,756.4731882589182,790.4039577811956
20.0,26.0,46765.0,8798.0,2921.0,4700.0,2704.0,839.0,807.4592213749103,599.3096604772093
13.0,24.0,248722.0,83689.0,23471.0,5569.0,4106.0,1820.0,1360.0813102688487,729.527315251874
14.0,14.0,341127.0,112611.0,19927.0,3691.0,6241.0,3381.0,2650.345492676035,2134.2453702298103
11.0,13.0,71159.0,56296.0,5456.0,5780.0,1126.0,1223.0,646.0790751522068,370.0002838017121
8.0,8.0,122573.0,38074.0,6324.0,8367.0,8709.0,2036.0,2690.2170743656543,1355.1722389781573
40.0,3.0,471854.0,78865.0,7200.0,22656.0,30008.0,26379.0,15140.243877603833,15241.135247219216
40.0,10.0,146978.0,70144.0,20055.0,10018.0,5310.0,2437.0,1526.6803973112244,947.6384881221604
66.0,24.0,1179071.0,5240.0,19618.0,6873.0,12377.0,5625.0,4225.1258001585,2659.773343476825
83.0,23.0,939433.0,50875.0,15578.0,8517.0,31088.0,12018.0,7538.174967495607,5349.0800353001
66.0,26.0,584611.0,34364.0,2292.0,12854.0,5800.0,2997.0,1807.407052323331,1385.021338494308
