attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
66.0,43.0,2463217.0,129635.0,16164.0,22761.0,18065.0,24118.0,9225.968867111618,6218.374455574107
94.0,43.0,26527.0,8996.0,2377.0,1337.0,6744.0,3034.0,2300.9764610568254,1225.3414628999953
100.0,43.0,217576.0,126525.0,27066.0,19298.0,19223.0,12629.0,8563.638004012244,7620.555413981016
63.0,11.0,1009673.0,490995.0,42850.0,6102.0,14509.0,7342.0,5049.2647303108015,4243.879768602152
66.0,27.0,10667.0,23723.0,14912.0,33524.0,27591.0,11701.0,9518.254627821385,5803.120266907278
47.0,37.0,129531.0,8924.0,644.0,3018.0,1427.0,744.0,644.1746177118874,589.6292088105379
60.0,26.0,55095.0,9134.0,391.0,1457.0,2323.0,1414.0,1019.6409404009651,937.1011202855991
87.0,61.0,34833.0,19372.0,22101.0,6198.0,4884.0,3580.0,1422.6548061082913,1159.5580609960632
81.0,66.0,77973.0,5450.0,2526.0,4887.0,677.0,1519.0,795.3510979910681,523.4515531636877
100.0,60.0,61919.0,29852.0,2480.0,5789.0,1067.0,8313.0,2947.0122866083057,1242.8739989724747
94.0,81.0,36159.0,40851.0,40127.0,3799.0,12370.0,7198.0,4480.725841234051,3360.5253827001466
100.0,66.0,30349.0,26006.0,7574.0,6590.0,7478.0,5434.0,3824.1155908274836,2399.411382504584
83.0,53.0,57291.0,9225.0,3345.0,486.0,1115.0,398.0,395.3827455067315,248.99387100894077
83.0,61.0,17858.0,13934.0,7470.0,2439.0,5648.0,4877.0,3079.9500712423483,2297.720230376072
66.0,34.0,144831.0,304182.0,12933.0,19221.0,14617.0,9129.0,5212.166712537598,4023.049658906745
56.0,13.0,141633.0,36211.0,1985.0,1849.0,4231.0,2999.0,1771.3231540110114,1480.1358697723838
74.0,8.0,274515.0,111914.0,2955.0,35112.0,22239.0,14878.0,7972.779670476021,5215.212835168124
48.0,7.0,35166.0,28787.0,4649.0,9019.0,2887.0,1725.0,1194.5504498066996,591.4313733220825
80.0,35.0,110678.0,6262.0,7068.0,2782.0,2258.0,5458.0,2462.111091172804,1813.4623551670165
67.0,54.0,453708.0,25120.0,1942.0,9082.0,2356.0,1476.0,1046.802301347202,698.3823217913449
61.0,80.0,1443513.0,26761.0,59302.0,13639.0,16051.0,7036.0,4191.321842232462,2687.0968994832106
66.0,80.0,569097.0,111743.0,31524.0,21879.0,15236.0,11996.0,6304.347898474463,3704.9466266625636
47.0,67.0,461255.0,59777.0,11046.0,14035.0,15654.0,6064.0,4830.245359087989,3654.4048199965446
38.0,80.0,248059.0,29884.0,20204.0,8842.0,4125.0,1396.0,1789.6843998283034,1296.5205662251926
