attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
30.0,84.0,321303.0,43696.0,47861.0,15283.0,7248.0,12033.0,7623.0,2006.0
23.0,69.0,168125.0,59278.0,6916.0,3945.0,5291.0,6910.0,2765.0,682.0
17.0,70.0,1037255.0,114099.0,27495.0,27534.0,31319.0,10798.0,22113.0,10310.0
1.0,64.0,1213383.0,660052.0,128046.0,52343.0,66772.0,34484.0,24175.0,10769.0
1.0,61.0,570038.0,78403.0,40953.0,39023.0,9718.0,11777.0,12781.0,5715.0
8.0,74.0,97263.0,23303.0,12376.0,7634.0,8674.0,10766.0,3214.0,770.0
21.0,61.0,362989.0,185333.0,18352.0,8730.0,33364.0,34360.0,8096.0,3493.0
34.0,63.0,213507.0,28469.0,4597.0,8441.0,11240.0,4617.0,1548.0,949.0
44.0,56.0,671609.0,215536.0,88603.0,35047.0,27797.0,72098.0,14809.0,3052.0
30.0,61.0,1053168.0,104533.0,33721.0,81278.0,45044.0,16875.0,9834.0,1534.0
29.0,69.0,625876.0,172158.0,42333.0,24868.0,79371.0,32187.0,38938.0,3518.0
27.0,70.0,1378019.0,136246.0,34651.0,23305.0,16208.0,20308.0,13001.0,3335.0
11.0,63.0,599005.0,311556.0,36776.0,25825.0,54662.0,19458.0,10752.0,8665.0
27.0,56.0,287545.0,8684.0,3032.0,3437.0,1634.0,4682.0,2252.0,813.0
17.0,61.0,202942.0,46502.0,18544.0,9338.0,12127.0,4149.0,2232.0,791.0
10.0,66.0,185453.0,30570.0,18857.0,4652.0,3169.0,3196.0,2319.0,3448.0
34.0,80.0,256395.0,22089.0,8503.0,21074.0,7695.0,15680.0,7058.0,9908.0
20.0,81.0,210583.0,8305.0,1531.0,5503.0,4073.0,1703.0,1689.0,2804.0
21.0,84.0,378432.0,80178.0,43339.0,21093.0,32860.0,8900.0,7428.0,773.0
35.0,80.0,45263.0,32831.0,1644.0,17793.0,9148.0,8977.0,5720.0,2289.0
26.0,84.0,34660.0,30141.0,35166.0,33706.0,26955.0,15953.0,2871.0,5974.0
23.0,77.0,109259.0,22367.0,763.0,4905.0,1461.0,2509.0,2309.0,1733.0
40.0,74.0,22067.0,63296.0,28861.0,4451.0,14090.0,25368.0,9021.0,5691.0
26.0,77.0,319783.0,227803.0,77279.0,82476.0,34772.0,21774.0,18616.0,4488.0
24.0,61.0,708228.0,111996.0,22448.0,14222.0,20072.0,22490.0,15821.0,5304.0
35.0,60.0,19831.0,25166.0,4530.0,2672.0,2541.0,6854.0,5221.0,1184.0
29.0,70.0,38106.0,3058.0,628.0,4400.0,416.0,1311.0,3172.0,1643.0
53.0,67.0,24262.0,13684.0,2572.0,7784.0,2227.0,9647.0,5285.0,3370.0
53.0,69.0,308593.0,70028.0,16836.0,7190.0,12637.0,14132.0,7761.0,4983.0
43.0,87.0,11646.0,50506.0,52348.0,27714.0,11204.0,11185.0,14187.0,7037.0
44.0,74.0,82198.0,66049.0,16488.0,6425.0,13392.0,15438.0,4426.0,7271.0
35.0,74.0,38851.0,8086.0,1384.0,3374.0,1366.0,2255.0,1879.0,694.0
40.0,91.0,41953.0,10030.0,21660.0,33881.0,14660.0,15666.0,4906.0,6463.0
40.0,81.0,232955.0,14485.0,5752.0,3106.0,2275.0,1976.0,1387.0,305.0
34.0,84.0,29087.0,22336.0,3641.0,6662.0,3789.0,3351.0,4638.0,2588.0
29.0,78.0,285895.0,104450.0,12015.0,16903.0,13674.0,19841.0,5485.0,7397.0
21.0,66.0,90058.0,25055.0,13839.0,2465.0,5483.0,4848.0,1393.0,481.0
23.0,80.0,10798.0,36607.0,22086.0,78109.0,9775.0,14225.0,5924.0,3098.0
17.0,69.0,454910.0,232894.0,30816.0,7459.0,14946.0,21950.0,8920.0,1451.0
23.0,84.0,72306.0,16749.0,15314.0,18503.0,11587.0,9267.0,10864.0,4565.0
23.0,74.0,19671.0,31052.0,4252.0,1594.0,3910.0,4420.0,3527.0,742.0
16.0,53.0,428778.0,249401.0,47085.0,25060.0,29777.0,16453.0,6849.0,2251.0
27.0,61.0,91024.0,18804.0,1657.0,6900.0,2550.0,5525.0,1854.0,1484.0
24.0,44.0,1523024.0,91737.0,19534.0,5996.0,23254.0,16561.0,10052.0,2375.0
38.0,53.0,3698046.0,227216.0,73327.0,46186.0,34176.0,115551.0,13416.0,4598.0
60.0,54.0,830816.0,96441.0,19947.0,30970.0,23162.0,45417.0,17833.0,4563.0
60.0,53.0,948056.0,70482.0,14559.0,13190.0,23373.0,18992.0,7992.0,1555.0
63.0,61.0,1291002.0,124613.0,38249.0,46138.0,47079.0,39228.0,9584.0,8904.0
54.0,54.0,645808.0,82749.0,10162.0,5458.0,8586.0,15510.0,5708.0,1779.0
48.0,47.0,1130049.0,177101.0,20027.0,17161.0,47365.0,44615.0,8718.0,3562.0
37.0,57.0,210995.0,34035.0,20201.0,11696.0,3576.0,5780.0,8784.0,3278.0
47.0,61.0,1553593.0,46037.0,46699.0,46864.0,51060.0,63038.0,23048.0,16203.0
41.0,57.0,298940.0,342846.0,6432.0,40132.0,45080.0,33085.0,25384.0,9258.0
29.0,80.0,59886.0,40270.0,42140.0,12778.0,5410.0,7067.0,8288.0,590.0
35.0,75.0,848501.0,92652.0,35907.0,30169.0,42355.0,21188.0,6067.0,2981.0
7.0,67.0,128041.0,25490.0,2885.0,6332.0,2761.0,1602.0,690.0,361.0
3.0,93.0,166354.0,24147.0,36884.0,13294.0,8823.0,5682.0,6036.0,1108.0
7.0,83.0,1332267.0,310728.0,89489.0,73948.0,45070.0,45013.0,19370.0,16149.0
7.0,67.0,346848.0,61300.0,1869.0,6013.0,7423.0,10924.0,3670.0,2397.0
27.0,74.0,179211.0,67729.0,22894.0,40084.0,22414.0,32201.0,28789.0,11201.0
34.0,66.0,172651.0,11397.0,7116.0,4413.0,1964.0,2837.0,1368.0,1748.0
44.0,60.0,318573.0,14209.0,1518.0,2118.0,1826.0,3759.0,1437.0,1842.0
56.0,63.0,772024.0,35002.0,3746.0,5157.0,4757.0,15813.0,3166.0,4246.0
51.0,63.0,618802.0,147362.0,90792.0,10898.0,16990.0,48186.0,17490.0,5081.0
51.0,48.0,57531.0,39581.0,1897.0,6939.0,4595.0,6006.0,1835.0,2235.0
61.0,41.0,559454.0,83604.0,8601.0,11739.0,74241.0,51235.0,23569.0,5864.0
47.0,44.0,1150851.0,22320.0,4033.0,2646.0,3640.0,3327.0,2409.0,871.0
37.0,41.0,431936.0,819715.0,180789.0,147127.0,54640.0,88262.0,44184.0,6736.0
34.0,53.0,84757.0,30775.0,9935.0,14833.0,5852.0,5667.0,1681.0,1032.0
14.0,69.0,671189.0,215821.0,60535.0,64193.0,23536.0,32155.0,14801.0,2579.0
20.0,60.0,380231.0,318280.0,12503.0,25989.0,55211.0,54792.0,28521.0,7040.0
30.0,67.0,221826.0,9208.0,6437.0,6764.0,3191.0,4207.0,2783.0,449.0
48.0,60.0,43088.0,112712.0,36811.0,20147.0,12367.0,71259.0,8360.0,2909.0
57.0,63.0,156276.0,6176.0,4822.0,3786.0,5107.0,3309.0,1337.0,298.0
74.0,77.0,1027479.0,81765.0,27939.0,26145.0,20498.0,75250.0,21984.0,4609.0
61.0,51.0,73657.0,34601.0,1313.0,1390.0,1297.0,3313.0,845.0,220.0
40.0,57.0,258786.0,38703.0,19044.0,13237.0,9773.0,4932.0,3430.0,1535.0
34.0,51.0,499085.0,187296.0,33538.0,32913.0,12989.0,31145.0,12155.0,12498.0
