attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
100.0,60.0,4584.0,5200.0,9445.0,8237.0,9776.0,8019.0,11861.0,2333.0
93.0,54.0,3420.0,11618.0,6542.0,5114.0,8282.0,3425.0,6697.0,1303.0
96.0,66.0,2854.0,4539.0,13049.0,9897.0,4084.0,7777.0,4960.0,2875.0
91.0,66.0,9884.0,18155.0,1737.0,8676.0,13513.0,15688.0,2654.0,2809.0
77.0,43.0,209928.0,45872.0,4210.0,2985.0,1412.0,4092.0,2829.0,1653.0
87.0,47.0,7569.0,7067.0,5920.0,7595.0,6155.0,8097.0,8248.0,3614.0
83.0,29.0,3317.0,11329.0,1500.0,5724.0,5975.0,4213.0,4363.0,2262.0
78.0,38.0,19121.0,2435.0,3094.0,5259.0,12851.0,3587.0,6659.0,2859.0
78.0,47.0,38821.0,38534.0,7426.0,4853.0,4569.0,3670.0,2025.0,727.0
77.0,30.0,28463.0,15420.0,3327.0,4790.0,10639.0,7506.0,10077.0,2513.0
77.0,40.0,27787.0,16363.0,4109.0,15198.0,4708.0,9020.0,4623.0,2532.0
67.0,50.0,6836.0,36446.0,32186.0,18900.0,6263.0,12765.0,5560.0,2464.0
88.0,53.0,3649.0,5129.0,2141.0,10102.0,20812.0,8281.0,9255.0,3604.0
88.0,67.0,1149.0,7994.0,6624.0,8412.0,5527.0,7768.0,4493.0,1752.0
84.0,51.0,7674.0,14606.0,247.0,4675.0,10120.0,3444.0,3933.0,2250.0
90.0,35.0,4754.0,20854.0,2229.0,7700.0,3568.0,7753.0,3992.0,2214.0
87.0,35.0,1673.0,3561.0,4219.0,3546.0,18478.0,3679.0,5173.0,2717.0
87.0,29.0,4890.0,9918.0,9616.0,6417.0,17330.0,9166.0,9867.0,3317.0
69.0,27.0,29382.0,22205.0,3304.0,519.0,782.0,882.0,753.0,132.0
64.0,26.0,166689.0,71522.0,8935.0,15580.0,5587.0,15071.0,6512.0,4231.0
53.0,10.0,704987.0,257376.0,6874.0,7797.0,59679.0,27079.0,9492.0,3412.0
44.0,7.0,1992371.0,165059.0,18614.0,43474.0,30059.0,36023.0,33802.0,12749.0
53.0,20.0,1005459.0,47188.0,11913.0,6045.0,7049.0,5139.0,3473.0,2032.0
47.0,27.0,75168.0,44934.0,2867.0,23319.0,23207.0,6508.0,3217.0,2132.0
57.0,56.0,66821.0,32746.0,24618.0,7247.0,5018.0,17400.0,4207.0,4806.0
57.0,51.0,698706.0,83201.0,16298.0,11117.0,49273.0,17555.0,9683.0,8416.0
74.0,53.0,101899.0,6376.0,4340.0,3993.0,16479.0,5741.0,1980.0,695.0
81.0,66.0,16010.0,16673.0,25059.0,18084.0,6322.0,11634.0,9252.0,5349.0
90.0,61.0,9266.0,11557.0,9970.0,4580.0,11553.0,16237.0,14532.0,2138.0
90.0,74.0,18844.0,17476.0,9858.0,6141.0,5650.0,5781.0,9253.0,3563.0
91.0,80.0,16607.0,18915.0,9702.0,17417.0,10392.0,18507.0,6259.0,2946.0
93.0,78.0,9505.0,8193.0,15728.0,8653.0,10353.0,7638.0,8337.0,5135.0
83.0,81.0,21146.0,10375.0,4399.0,6366.0,3408.0,5676.0,14762.0,3469.0
87.0,83.0,14490.0,23113.0,22496.0,6767.0,16288.0,10437.0,4642.0,1770.0
88.0,77.0,25059.0,8241.0,6483.0,5658.0,14520.0,9256.0,5387.0,1336.0
83.0,63.0,67358.0,51486.0,1834.0,19652.0,24255.0,9692.0,6767.0,3101.0
70.0,61.0,273103.0,34677.0,13122.0,6526.0,5424.0,4614.0,2476.0,1020.0
77.0,50.0,3668.0,23051.0,3982.0,3818.0,4111.0,10701.0,3162.0,3878.0
69.0,54.0,6986.0,12388.0,7945.0,7838.0,8329.0,6845.0,6785.0,3760.0
53.0,48.0,100824.0,49382.0,449.0,6206.0,1699.0,1465.0,1121.0,1339.0
66.0,48.0,9140.0,10128.0,2928.0,14366.0,15673.0,9197.0,3924.0,3874.0
56.0,41.0,14756.0,58598.0,6461.0,3133.0,16775.0,9683.0,2991.0,3134.0
56.0,40.0,99201.0,10692.0,4034.0,4723.0,2521.0,4268.0,1114.0,501.0
75.0,51.0,14230.0,35292.0,13052.0,8417.0,10773.0,9948.0,9374.0,3708.0
66.0,47.0,35007.0,18373.0,5094.0,6976.0,14744.0,3896.0,6199.0,3239.0
75.0,69.0,20374.0,5735.0,14611.0,13930.0,12437.0,11555.0,8073.0,5847.0
64.0,74.0,48163.0,65946.0,39219.0,23606.0,22202.0,10085.0,8522.0,3915.0
61.0,77.0,32438.0,55165.0,22731.0,14670.0,9633.0,12065.0,4809.0,3208.0
78.0,80.0,9344.0,8058.0,4677.0,7754.0,5338.0,15545.0,5308.0,1619.0
74.0,77.0,36385.0,31815.0,11864.0,18692.0,4277.0,12924.0,3304.0,1278.0
67.0,56.0,241072.0,34020.0,356.0,3861.0,4765.0,1804.0,1223.0,677.0
50.0,35.0,154944.0,73143.0,2484.0,3373.0,1816.0,1662.0,3611.0,1095.0
35.0,48.0,81733.0,15061.0,12814.0,39340.0,12221.0,12693.0,5532.0,2708.0
26.0,41.0,687024.0,70265.0,24318.0,11284.0,19606.0,8118.0,3332.0,1399.0
30.0,57.0,329179.0,20248.0,10384.0,4708.0,3935.0,2733.0,1325.0,1011.0
37.0,75.0,461082.0,270562.0,50280.0,49239.0,34906.0,12548.0,13435.0,2122.0
