attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
80.0,75.0,2864.0,4340.0,7802.0,9646.0,8960.0,8267.0,4148.832208353785,3079.332251518054
83.0,64.0,6310.0,9247.0,5155.0,8788.0,7404.0,7571.0,3707.6441248080114,1988.724970969498
80.0,70.0,27990.0,9436.0,12050.0,25972.0,6556.0,6544.0,3835.708853577197,3088.7836642123716
70.0,81.0,389953.0,13430.0,1507.0,34179.0,3140.0,8864.0,3188.8373502361364,1826.2017297293057
75.0,81.0,15540.0,6740.0,7206.0,8375.0,3332.0,12392.0,4216.616139236549,2124.0818032009665
66.0,91.0,9046.0,10077.0,24669.0,12198.0,7497.0,5868.0,3546.755513155518,3570.390338611831
78.0,81.0,3307.0,16336.0,9694.0,13685.0,6565.0,18562.0,4326.9567303304375,2685.821303084728
83.0,64.0,44540.0,54804.0,4044.0,21956.0,18351.0,26512.0,10555.100897840051,6644.577542455685
63.0,56.0,211343.0,144117.0,15476.0,33703.0,22510.0,13014.0,6450.921959865782,4577.566587879436
57.0,43.0,809460.0,92623.0,30034.0,19120.0,12560.0,10697.0,4809.468133510238,3685.5095719347846
54.0,47.0,13014.0,16831.0,7192.0,35512.0,18057.0,21345.0,8208.5277403344,7527.144556534003
53.0,54.0,3062.0,23794.0,13645.0,11402.0,9534.0,14246.0,4830.694219261486,3163.6766548416517
69.0,64.0,12459.0,14690.0,5928.0,29187.0,10958.0,17841.0,7306.026502756259,3855.236727526499
75.0,75.0,12940.0,28051.0,12750.0,47539.0,7551.0,10373.0,4342.0588160123725,3834.037872011281
77.0,74.0,11444.0,9531.0,6500.0,9712.0,3780.0,11552.0,2621.7700381856807,1903.0084792968214
77.0,87.0,9776.0,3786.0,7736.0,28168.0,1657.0,10412.0,3080.9465165886845,2493.8881850869125
74.0,90.0,15132.0,8488.0,13511.0,17834.0,9054.0,9996.0,3802.1314494611775,1958.6150683468838
80.0,83.0,10374.0,21064.0,16693.0,7012.0,3069.0,11496.0,3649.746257133269,2706.5709979315156
83.0,80.0,3241.0,12016.0,6122.0,7757.0,5476.0,14795.0,4446.67870261272,3328.3512342908957
80.0,67.0,8187.0,17140.0,8314.0,15933.0,11157.0,7969.0,4150.628660158809,3040.399901372169
69.0,69.0,2482.0,11945.0,10971.0,21146.0,6644.0,3972.0,2631.1989792553,1578.6951844070322
75.0,64.0,23547.0,11711.0,4690.0,4644.0,5691.0,8823.0,4243.140335519732,3251.6737759263233
74.0,70.0,15027.0,4821.0,10336.0,10478.0,7752.0,12531.0,3772.1282599309225,2987.2144009318667
78.0,80.0,14072.0,3424.0,12496.0,15844.0,2883.0,10778.0,2748.503025193158,2226.8147356608824
87.0,77.0,13104.0,15798.0,9771.0,25333.0,5601.0,12027.0,4635.528849092406,2712.268675592369
78.0,90.0,8018.0,14326.0,6841.0,48382.0,8790.0,12374.0,5645.392364266582,4278.0180960125135
64.0,100.0,12904.0,6631.0,36253.0,33490.0,5499.0,10053.0,3855.870555779562,3723.0397387571443
61.0,96.0,10778.0,8216.0,14783.0,21116.0,27936.0,10219.0,8334.402175655816,4954.609877026256
53.0,93.0,12696.0,28788.0,29032.0,1718.0,11292.0,6324.0,3601.1300754372264,2109.493599380451
51.0,88.0,35941.0,26649.0,16514.0,27137.0,8553.0,9277.0,4334.385194107233,3241.0854054770607
53.0,67.0,14121.0,43118.0,858.0,27340.0,10729.0,10825.0,5602.143821077436,4570.260608602233
60.0,67.0,8405.0,7266.0,6230.0,19107.0,8919.0,16137.0,5553.00886277486,5017.114469734382
69.0,67.0,9951.0,27666.0,16304.0,23725.0,6224.0,21057.0,5125.080957077604,5539.308877354858
