attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
47.0,44.0,158769.0,45567.0,1578.0,5303.0,4096.0,2429.0,1368.461577562594,912.5523013092304
54.0,57.0,30308.0,20591.0,21592.0,60415.0,13255.0,41446.0,10065.773078035261,7161.418865747783
44.0,51.0,43218.0,125099.0,17901.0,16801.0,11139.0,12436.0,7765.321156685166,3405.736862955185
48.0,51.0,140086.0,14508.0,1551.0,12482.0,4301.0,3973.0,2263.341180500131,1073.321152230736
54.0,75.0,147593.0,17397.0,9354.0,12728.0,2724.0,3971.0,1685.819641873728,1437.0821520672885
38.0,77.0,457528.0,98958.0,101050.0,50846.0,4675.0,14958.0,3917.3604890134156,2151.0842688672788
51.0,78.0,131399.0,55349.0,16818.0,7614.0,12358.0,27546.0,7549.78002050699,6003.159905319289
51.0,67.0,109113.0,32046.0,6134.0,5255.0,3793.0,6864.0,2104.6112921407444,1537.0064713666327
50.0,53.0,64054.0,6991.0,308.0,1784.0,1268.0,808.0,568.8622134318483,346.3096351606128
51.0,48.0,68740.0,56060.0,53507.0,12253.0,19827.0,9062.0,8833.518343957572,6967.425784482472
43.0,48.0,1812546.0,69238.0,13862.0,21382.0,51371.0,13231.0,9510.204348493762,6905.393652861822
48.0,56.0,1131548.0,95871.0,18846.0,90269.0,56353.0,54140.0,24781.480056411987,20304.474395482666
51.0,67.0,487943.0,28319.0,14893.0,14407.0,10224.0,8497.0,4047.7858469571024,2768.430096723981
67.0,53.0,78189.0,33702.0,16529.0,10585.0,46164.0,24663.0,17891.519539172892,14692.618313589945
74.0,57.0,57555.0,38303.0,13689.0,19463.0,41992.0,16842.0,11029.221954303912,7203.954995641709
67.0,60.0,265353.0,38958.0,28019.0,20829.0,25712.0,13875.0,8642.002206126765,5258.951370596657
63.0,53.0,63475.0,36910.0,9674.0,5042.0,3349.0,3870.0,2564.8614571731036,1940.8240974037005
53.0,67.0,915545.0,20198.0,15350.0,12065.0,3381.0,5840.0,1766.190842229768,1463.2903007055438
48.0,64.0,719106.0,102671.0,30866.0,17010.0,30895.0,24525.0,17845.485104129224,15071.317652767952
43.0,57.0,216688.0,124211.0,36818.0,24296.0,30715.0,16784.0,8630.626796985927,5456.344658749114
48.0,57.0,63614.0,17582.0,6883.0,1380.0,4112.0,3409.0,2195.7366642046354,1319.4758540916284
50.0,56.0,10728.0,4945.0,3480.0,8422.0,6704.0,2762.0,2313.8232801130644,1870.6075789741858
47.0,53.0,111820.0,143112.0,15189.0,25478.0,13077.0,18550.0,6336.195231141702,4382.53366298968
47.0,67.0,2039633.0,81350.0,90991.0,63300.0,25597.0,23612.0,6270.022197370567,3489.8048831764654
