attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
64.0,41.0,280160.0,10397.0,3795.0,19070.0,7629.0,4485.0,3798.0,580.0
56.0,37.0,608433.0,34725.0,6185.0,16789.0,4520.0,6184.0,2785.0,851.0
63.0,54.0,1147320.0,33988.0,39730.0,42094.0,71390.0,15661.0,27319.0,2623.0
63.0,64.0,68514.0,13742.0,2052.0,2903.0,2584.0,1566.0,381.0,285.0
63.0,56.0,1397354.0,78733.0,27112.0,51245.0,60428.0,20983.0,6005.0,7559.0
56.0,53.0,1017609.0,253014.0,64335.0,46966.0,22274.0,18798.0,10139.0,2123.0
50.0,37.0,895933.0,305946.0,24740.0,19676.0,30693.0,20266.0,8500.0,2866.0
57.0,40.0,389604.0,14749.0,2300.0,9113.0,7702.0,4880.0,2867.0,1306.0
56.0,47.0,268716.0,5662.0,7976.0,623.0,2319.0,1675.0,520.0,112.0
56.0,41.0,141806.0,17466.0,2183.0,3222.0,2450.0,1181.0,768.0,458.0
60.0,40.0,1625024.0,165415.0,2720.0,18628.0,47413.0,15750.0,7197.0,4001.0
67.0,35.0,1736731.0,12934.0,6380.0,3740.0,12854.0,10412.0,2801.0,731.0
61.0,34.0,306694.0,23019.0,5962.0,29668.0,18485.0,3822.0,2511.0,406.0
60.0,48.0,1404138.0,175922.0,165089.0,81556.0,37708.0,17365.0,15317.0,1172.0
61.0,74.0,1021270.0,14936.0,15502.0,11625.0,7850.0,4287.0,4788.0,1588.0
61.0,74.0,2353902.0,150014.0,17588.0,25946.0,36738.0,15351.0,3647.0,3986.0
61.0,74.0,269065.0,7241.0,1134.0,1241.0,1530.0,294.0,250.0,111.0
48.0,69.0,909388.0,30296.0,2792.0,6363.0,7325.0,3733.0,6198.0,671.0
48.0,63.0,1748210.0,137033.0,20465.0,41122.0,21123.0,14240.0,13435.0,5508.0
56.0,51.0,80935.0,10998.0,2770.0,2323.0,1345.0,1754.0,455.0,296.0
48.0,21.0,121489.0,30595.0,584.0,1552.0,863.0,1445.0,656.0,333.0
54.0,27.0,1838435.0,27021.0,14129.0,3367.0,17126.0,8054.0,5963.0,919.0
60.0,29.0,876999.0,107245.0,100730.0,8744.0,95728.0,27618.0,22261.0,7106.0
60.0,29.0,73954.0,7872.0,3191.0,911.0,2594.0,1230.0,1141.0,178.0
66.0,47.0,840945.0,51808.0,11270.0,8398.0,11293.0,6277.0,9626.0,912.0
51.0,53.0,78227.0,20881.0,10112.0,5595.0,1691.0,1527.0,1243.0,144.0
61.0,51.0,2641807.0,15232.0,8953.0,9814.0,24315.0,13182.0,6126.0,1108.0
70.0,40.0,400856.0,18220.0,1916.0,1862.0,2042.0,7117.0,1418.0,326.0
83.0,37.0,364090.0,37005.0,6503.0,7159.0,29841.0,14809.0,10687.0,1775.0
83.0,37.0,183599.0,3580.0,949.0,1251.0,1103.0,2453.0,155.0,106.0
83.0,37.0,943621.0,4157.0,1290.0,3159.0,5803.0,3193.0,6341.0,772.0
83.0,37.0,922868.0,9923.0,5392.0,4548.0,3469.0,12001.0,1565.0,413.0
100.0,26.0,1501477.0,103791.0,12479.0,29591.0,21715.0,32066.0,34059.0,800.0
100.0,21.0,1837212.0,98826.0,27485.0,15541.0,14894.0,52623.0,3409.0,1115.0
100.0,21.0,171493.0,3918.0,972.0,1078.0,1255.0,3772.0,101.0,135.0
100.0,21.0,157307.0,3979.0,1400.0,599.0,1372.0,2723.0,124.0,155.0
100.0,21.0,536684.0,21138.0,6293.0,2040.0,1236.0,11965.0,1563.0,230.0
100.0,24.0,1361258.0,48094.0,9017.0,8390.0,19672.0,34679.0,17691.0,1711.0
100.0,24.0,792769.0,22012.0,6051.0,2548.0,5677.0,11676.0,567.0,373.0
100.0,24.0,798671.0,6291.0,3351.0,1545.0,4250.0,9937.0,1190.0,195.0
100.0,24.0,1008297.0,9733.0,3659.0,2023.0,3118.0,17494.0,616.0,569.0
100.0,24.0,936166.0,16962.0,1733.0,2895.0,3809.0,17548.0,1474.0,510.0
100.0,24.0,1217433.0,16491.0,4494.0,3962.0,5906.0,18512.0,1308.0,651.0
100.0,24.0,215196.0,2854.0,863.0,1088.0,1583.0,3275.0,186.0,83.0
100.0,24.0,210744.0,3321.0,345.0,673.0,1657.0,3072.0,158.0,93.0
100.0,24.0,176707.0,3345.0,1216.0,1446.0,1185.0,3980.0,79.0,85.0
100.0,24.0,1237213.0,29999.0,4858.0,2632.0,3413.0,20898.0,711.0,496.0
